subSampleID,amountSubSampled,subSampleTotal,subSampleExpansionCoef,subSampleMethod,sampleID,vesselID,vesselSerialNumber,dateCollect,timeCollect,ESTorEDT,netMesh,netDiameter,towDirection,towDepthStart,towDepthEnd,waterLayer,stationDepth,stationID,repID,flowMeterID,flowMeterRevolutions,flowMeterCalibration,collectedBy,preservationTechnique,sampleComment,processedBy,processDate,processComment,scopeUsed,species,organismCount,length,sex
,5,100,,,LT6_S2_25_08_2023,,,25_08_2023,,,,,,,,,,,,,,,,,,Samantha Gonsalves,29_04_2024,,UVM_SZX7,Nauplii,1,0.1732,NA
,5,100,,,LT6_S2_25_08_2023,,,25_08_2023,,,,,,,,,,,,,,,,,,Samantha Gonsalves,29_04_2024,,UVM_SZX7,Nauplii,1,0.1776,NA
,5,100,,,LT6_S2_25_08_2023,,,25_08_2023,,,,,,,,,,,,,,,,,,Samantha Gonsalves,29_04_2024,,UVM_SZX7,Nauplii,1,0.1994,NA
,5,100,,,LT6_S2_25_08_2023,,,25_08_2023,,,,,,,,,,,,,,,,,,Samantha Gonsalves,29_04_2024,,UVM_SZX7,Nauplii,1,0.169,NA
,5,100,,,LT6_S2_25_08_2023,,,25_08_2023,,,,,,,,,,,,,,,,,,Samantha Gonsalves,29_04_2024,,UVM_SZX7,Nauplii,1,0.1544,NA
,5,100,,,LT6_S2_25_08_2023,,,25_08_2023,,,,,,,,,,,,,,,,,,Samantha Gonsalves,29_04_2024,,UVM_SZX7,Nauplii,1,0.1965,NA
,5,100,,,LT6_S2_25_08_2023,,,25_08_2023,,,,,,,,,,,,,,,,,,Samantha Gonsalves,29_04_2024,,UVM_SZX7,Cyclopoid copedite,1,0.4152,NA
,5,100,,,LT6_S2_25_08_2023,,,25_08_2023,,,,,,,,,,,,,,,,,,Samantha Gonsalves,29_04_2024,,UVM_SZX7,Acanthocyclops,1,0.5518,NA
,5,100,,,LT6_S2_25_08_2023,,,25_08_2023,,,,,,,,,,,,,,,,,,Samantha Gonsalves,29_04_2024,,UVM_SZX7,Nauplii,1,0.2158,NA
,5,100,,,LT6_S2_25_08_2023,,,25_08_2023,,,,,,,,,,,,,,,,,,Samantha Gonsalves,29_04_2024,,UVM_SZX7,Nauplii,1,0.1473,NA
